-0.41616890,-0.17578125
-0.36604622,-0.26367188
-3.77683067,-0.35156250
-5.51938152,-0.43945313
-6.16862869,-0.52734375
-7.31203175,-0.61523438
-7.58920860,-0.70312500
-9.62762928,-0.79101563
-9.39403820,-0.87890625
-10.81730843,-0.96679688
-10.38527966,-1.05468750
-12.32860470,-1.14257813
-13.84758472,-1.23046875
-12.15133762,-1.31835938
-14.34949017,-1.40625000
-14.61676788,-1.49414063
-14.88158321,-1.58203125
-16.12968063,-1.66992188
-14.88662434,-1.75781250
-17.15273666,-1.84570313
-17.55705643,-1.93359375
-17.94418716,-2.02148438
-17.91492462,-2.10937500
-18.35643768,-2.19726563
-19.74183083,-2.28515625
-17.53253937,-2.37304688
-19.75070190,-2.46093750
-20.22799301,-2.54882813
-22.55919456,-2.63671875
-20.21868706,-2.72460938
-20.77792549,-2.81250000
-23.23304939,-2.90039063
-20.74359894,-2.98828125
-21.96167374,-3.07617188
-24.63302231,-3.16406250
-22.57658005,-3.25195313
-23.90280724,-3.33984375
-23.20850945,-3.42773438
-22.55919456,-3.51562500
-24.63992882,-3.60351563
-27.26136017,-3.69140625
-23.17790794,-3.77929688
-24.66759109,-3.86718750
-26.34611130,-3.95507813
-27.16866302,-4.04296875
-23.22077370,-4.13085938
-29.21895599,-4.21875000
-26.35400963,-4.30664063
-27.21072006,-4.39453125
-23.92232513,-4.48242188
-28.13400269,-4.57031250
-26.32243919,-4.65820313
-28.17007256,-4.74609375
-28.20623398,-4.83398438
-26.53702354,-4.92187500
-31.58125305,-5.00976563
-30.32802773,-5.09765625
-25.44604111,-5.18554688
-32.91783524,-5.27343750
-26.32243919,-5.36132813
-30.31756592,-5.44921875
-27.21914673,-5.53710938
-31.58125305,-5.62500000
-32.88088989,-5.71289063
-32.93016815,-5.80078125
-25.47554398,-5.88867188
-30.34897423,-5.97656250
-29.17047119,-6.06445313
-32.91783524,-6.15234375
-28.21529007,-6.24023438
-30.31756592,-6.32812500
-31.55857277,-6.41601563
-32.91783524,-6.50390625
-27.21914673,-6.59179688
-32.89319611,-6.67968750
-31.53592491,-6.76757813
-31.59260368,-6.85546875
-31.60396385,-6.94335938
-30.33849716,-7.03125000
-37.60831070,-7.11914063
-30.33849716,-7.20703125
-30.38044548,-7.29492188
-32.90551376,-7.38281250
-29.19954300,-7.47070313
-39.53694534,-7.55859375
-27.20229912,-7.64648438
-29.24812698,-7.73437500
-34.23865509,-7.82226563
-32.90551376,-7.91015625
-32.91783524,-7.99804688
-31.54724503,-8.08593750
-32.86859512,-8.17382813
-31.58125305,-8.26171875
-35.87372589,-8.34960938
-32.86859512,-8.43750000
-32.89319611,-8.52539063
-32.90551376,-8.61328125
-29.24812698,-8.70117188
-28.16104507,-8.78906250
-34.30547333,-8.87695313
-39.43051910,-8.96484375
-29.26760674,-9.05273438
-30.36994743,-9.14062500
-32.86859512,-9.22851563
-35.88837433,-9.31640625
-29.24812698,-9.40429688
-34.29209137,-9.49218750
-29.20924568,-9.58007813
-31.58125305,-9.66796875
-30.40146255,-9.75585938
-30.29666519,-9.84375000
-32.95486450,-9.93164063
-34.31887054,-10.01953125
-31.55857277,-10.10742188
-31.53592491,-10.19531250
-34.30547333,-10.28320313
-28.17910385,-10.37109375
-31.63809395,-10.45898438
-28.16104507,-10.54687500
-31.59260368,-10.63476563
-32.90551376,-10.72265625
-28.16104507,-10.81054688
-30.39094925,-10.89843750
-31.55857277,-10.98632813
-31.58125305,-11.07421875
-31.54724503,-11.16210938
-27.23601723,-11.25000000
-29.18015480,-11.33789063
-31.64948654,-11.42578125
-30.30711174,-11.51367188
-27.22757912,-11.60156250
-29.26760674,-11.68945313
-28.16104507,-11.77734375
-28.18814087,-11.86523438
-27.22757912,-11.95312500
-26.32243919,-12.04101563
-29.19954300,-12.12890625
-26.31455803,-12.21679688
-35.01618576,-12.30468750
-29.22867393,-12.39257813
-28.20623398,-12.48046875
-24.68144417,-12.56835938
-26.29881096,-12.65625000
-25.43867493,-12.74414063
-23.92883873,-12.83203125
-25.45341110,-12.91992188
-23.92232513,-13.00781250
-24.64683914,-13.09570313
-23.21463966,-13.18359375
-21.34303665,-13.27148438
-23.19625854,-13.35937500
-23.21463966,-13.44726563
-20.79759216,-13.53515625
-19.25314903,-13.62304688
-21.32749939,-13.71093750
-19.23629379,-13.79882813
-19.25314903,-13.88671875
-18.78004837,-13.97460938
-18.36410904,-14.06250000
-16.45583725,-14.15039063
-15.78212070,-14.23828125
-15.18497372,-14.32617188
-14.08277988,-14.41406250
-13.16121960,-14.50195313
-13.37553310,-14.58984375
-11.28104591,-14.67773438
-8.96202946,-14.76562500
-7.66465759,-14.85351563
-5.06078339,-14.94140625
1.68939209,-14.85351563
7.76076174,-14.76562500
11.12257957,-14.67773438
11.60885239,-14.58984375
11.43962288,-14.50195313
13.62645340,-14.41406250
19.21946716,-14.32617188
15.50099277,-14.23828125
16.43429756,-14.15039063
17.95151711,-14.06250000
21.35859680,-13.97460938
20.75829506,-13.88671875
21.93427086,-13.79882813
20.26063347,-13.71093750
23.90280724,-13.62304688
23.92232513,-13.53515625
24.69531441,-13.44726563
25.47554398,-13.35937500
24.68144417,-13.27148438
30.31756592,-13.18359375
24.64683914,-13.09570313
29.26760674,-13.00781250
27.26981735,-12.91992188
29.22867393,-12.83203125
28.17007256,-12.74414063
31.64948654,-12.65625000
31.51331139,-12.56835938
30.39094925,-12.48046875
31.55857277,-12.39257813
30.39094925,-12.30468750
34.33227539,-12.21679688
32.90551376,-12.12890625
51.39802551,-12.04101563
30.31756592,-11.95312500
37.65665054,-11.86523438
35.88837433,-11.77734375
32.89319611,-11.68945313
37.54405212,-11.60156250
31.60396385,-11.51367188
39.53694534,-11.42578125
37.60831070,-11.33789063
41.55585098,-11.25000000
35.88837433,-11.16210938
35.84446335,-11.07421875
41.61487961,-10.98632813
37.57615280,-10.89843750
39.44821548,-10.81054688
41.59518433,-10.72265625
37.80241776,-10.63476563
41.59518433,-10.54687500
41.24384308,-10.45898438
43.83572388,-10.37109375
41.61487961,-10.28320313
41.57550812,-10.19531250
46.45381927,-10.10742188
41.59518433,-10.01953125
39.44821548,-9.93164063
46.38027573,-9.84375000
43.85760117,-9.75585938
43.85760117,-9.66796875
46.40476608,-9.58007813
41.59518433,-9.49218750
41.61487961,-9.40429688
44.01132965,-9.31640625
46.42927933,-9.22851563
49.18333817,-9.14062500
43.96729279,-9.05273438
48.85526657,-8.96484375
46.35581589,-8.87695313
46.82505417,-8.78906250
49.32133865,-8.70117188
43.87949753,-8.61328125
46.18529892,-8.52539063
44.32205200,-8.43750000
60.24031830,-8.34960938
49.68379211,-8.26171875
43.55333328,-8.17382813
49.32133865,-8.08593750
46.25822449,-7.99804688
53.33169174,-7.91015625
52.22259140,-7.82226563
52.59762192,-7.73437500
44.21057510,-7.64648438
45.77636719,-7.55859375
61.33330536,-7.47070313
52.94615936,-7.38281250
43.85760117,-7.29492188
56.37628174,-7.20703125
52.31584930,-7.11914063
49.01875305,-7.03125000
46.97521210,-6.94335938
60.36444092,-6.85546875
49.37675476,-6.76757813
56.23200607,-6.67968750
46.85001373,-6.59179688
60.07561493,-6.50390625
51.73079681,-6.41601563
46.95011902,-6.32812500
57.25773621,-6.24023438
58.94743729,-6.15234375
50.28067780,-6.06445313
56.41246796,-5.97656250
52.88244629,-5.88867188
52.34700775,-5.80078125
52.59762192,-5.71289063
56.12427902,-5.62500000
53.36407089,-5.53710938
56.23200607,-5.44921875
55.91006851,-5.36132813
49.85287857,-5.27343750
55.80356979,-5.18554688
59.38555908,-5.09765625
58.20571136,-5.00976563
52.09877014,-4.92187500
59.42571259,-4.83398438
54.08653641,-4.74609375
55.87452316,-4.65820313
53.10611725,-4.57031250
55.94565582,-4.48242188
56.99781036,-4.39453125
56.30405045,-4.30664063
56.30405045,-4.21875000
56.52130508,-4.13085938
60.61422348,-4.04296875
56.37628174,-3.95507813
55.76816177,-3.86718750
60.86608124,-3.77929688
56.26800537,-3.69140625
60.99279785,-3.60351563
56.08846283,-3.51562500
53.42895126,-3.42773438
64.91183472,-3.33984375
60.82396317,-3.25195313
59.54649734,-3.16406250
57.18323135,-3.07617188
57.29505920,-2.98828125
59.78953934,-2.90039063
57.14605331,-2.81250000
60.65605545,-2.72460938
56.34014511,-2.63671875
64.86392975,-2.54882813
60.65605545,-2.46093750
53.49398804,-2.37304688
64.76833344,-2.28515625
56.26800537,-2.19726563
60.86608124,-2.10937500
61.67763138,-2.02148438
56.30405045,-1.93359375
60.73989487,-1.84570313
58.86846924,-1.75781250
64.81609344,-1.66992188
54.69235992,-1.58203125
64.86392975,-1.49414063
60.78189850,-1.40625000
57.03480148,-1.31835938
63.68885803,-1.23046875
57.33243561,-1.14257813
53.23478317,-1.05468750
64.86392975,-0.96679688
64.81609344,-0.87890625
57.18323135,-0.79101563
59.83024216,-0.70312500
57.07183456,-0.61523438
60.69794846,-0.52734375
57.25773621,-0.43945313
60.61422348,-0.35156250
59.70830536,-0.26367188
61.03515625,-0.17578125
56.12427902,-0.08789063
66.18270111,0.00000000
53.17037201,0.08789063
64.91183472,0.17578125
56.37628174,0.26367188
60.57244873,0.35156250
57.44485092,0.43945313
59.74889374,0.52734375
60.57244873,0.61523438
57.33243561,0.70312500
64.53056335,0.79101563
57.14605331,0.87890625
60.78189850,0.96679688
56.37628174,1.05468750
59.78953934,1.14257813
60.99279785,1.23046875
64.53056335,1.31835938
50.54090118,1.40625000
59.95267868,1.49414063
56.23200607,1.58203125
61.76431656,1.66992188
56.48497772,1.75781250
56.30405045,1.84570313
63.78129578,1.93359375
57.07183456,2.02148438
60.82396317,2.10937500
51.97553253,2.19726563
57.97534561,2.28515625
60.78189850,2.37304688
60.61422348,2.46093750
52.72383118,2.54882813
56.48497772,2.63671875
58.75041962,2.72460938
57.22045517,2.81250000
57.33243561,2.90039063
56.23200607,2.98828125
56.41246796,3.07617188
55.66220474,3.16406250
57.18323135,3.25195313
55.55665207,3.33984375
59.95267868,3.42773438
49.90949631,3.51562500
56.30405045,3.60351563
57.22045517,3.69140625
55.69747925,3.77929688
53.23478317,3.86718750
56.52130508,3.95507813
55.52156067,4.04296875
52.69222260,4.13085938
56.16014099,4.21875000
53.59184265,4.30664063
52.47201538,4.39453125
55.62697601,4.48242188
49.99466705,4.57031250
51.24817657,4.65820313
58.16719055,4.74609375
51.82230377,4.83398438
52.59762192,4.92187500
52.81888580,5.00976563
52.50335693,5.09765625
50.02312088,5.18554688
51.91413116,5.27343750
49.40451050,5.36132813
52.53474045,5.44921875
49.21087646,5.53710938
50.25193024,5.62500000
55.27712250,5.71289063
46.42927933,5.80078125
52.72383118,5.88867188
43.81387329,5.97656250
49.43229675,6.06445313
52.62911606,6.15234375
46.40476608,6.24023438
49.51584625,6.32812500
47.00033188,6.41601563
43.38135529,6.50390625
51.88348770,6.59179688
40.20613861,6.67968750
51.85287476,6.76757813
40.00483704,6.85546875
55.48650742,6.94335938
37.94932175,7.03125000
51.97553253,7.11914063
43.85760117,7.20703125
41.43829346,7.29492188
43.96729279,7.38281250
41.47740555,7.47070313
46.50297546,7.55859375
41.47740555,7.64648438
38.04788971,7.73437500
39.50140381,7.82226563
45.77636719,7.91015625
41.61487961,7.99804688
39.46593094,8.08593750
39.41283798,8.17382813
37.67279053,8.26171875
34.33227539,8.34960938
35.78608322,8.43750000
37.65665054,8.52539063
35.85908890,8.61328125
35.94708633,8.70117188
35.80065918,8.78906250
30.41198158,8.87695313
35.88837433,8.96484375
32.90551376,9.05273438
30.35945702,9.14062500
31.53592491,9.22851563
31.59260368,9.31640625
27.23601723,9.40429688
27.25290680,9.49218750
29.21895599,9.58007813
25.49771500,9.66796875
25.42395782,9.75585938
22.58238029,9.84375000
24.66066933,9.93164063
23.21463966,10.01953125
20.26063347,10.10742188
17.53603935,10.19531250
18.38715935,10.28320313
15.77928638,10.37109375
10.44948673,10.45898438
8.57804203,10.54687500
6.12222242,10.63476563
-2.65650988,10.54687500
-9.99211311,10.45898438
-13.85850334,10.37109375
-14.88662434,10.28320313
-12.51468372,10.19531250
-19.72410774,10.10742188
-25.45341110,10.01953125
-21.33785629,9.93164063
-24.66066933,9.84375000
-26.33032417,9.75585938
-28.16104507,9.66796875
-26.33821487,9.58007813
-30.30711174,9.49218750
-34.33227539,9.40429688
-28.23341751,9.31640625
-32.89319611,9.22851563
-34.68453979,9.14062500
-32.85630798,9.05273438
-37.64052200,8.96484375
-37.56009674,8.87695313
-34.33227539,8.78906250
-39.37752151,8.70117188
-41.59518433,8.61328125
-41.43829346,8.52539063
-32.90551376,8.43750000
-43.90140915,8.34960938
-49.34902954,8.26171875
-37.60831070,8.17382813
-43.81387329,8.08593750
-43.74844742,7.99804688
-41.55585098,7.91015625
-52.81888580,7.82226563
-43.68321609,7.73437500
-49.34902954,7.64648438
-42.70681381,7.55859375
-54.38776398,7.47070313
-40.99376297,7.38281250
-49.37675476,7.29492188
-47.17693329,7.20703125
-56.19604874,7.11914063
-49.43229675,7.03125000
-55.34674072,6.94335938
-50.02312088,6.85546875
-49.43229675,6.76757813
-52.31584930,6.67968750
-52.72383118,6.59179688
-46.55223465,6.50390625
-60.82396317,6.41601563
-52.47201538,6.32812500
-55.48650742,6.24023438
-57.40732956,6.15234375
-60.61422348,6.06445313
-55.52156067,5.97656250
-50.05160904,5.88867188
-60.69794846,5.80078125
-56.44869995,5.71289063
-64.34159851,5.62500000
-53.39649200,5.53710938
-60.61422348,5.44921875
-56.59409332,5.36132813
-59.62728882,5.27343750
-65.78639221,5.18554688
-61.54805374,5.09765625
-60.65605545,5.00976563
-56.70362854,4.92187500
-63.09449005,4.83398438
-61.85124969,4.74609375
-61.98210526,4.65820313
-64.29453278,4.57031250
-65.88502502,4.48242188
-64.20060730,4.39453125
-58.59375000,4.30664063
-65.83567047,4.21875000
-64.15373993,4.13085938
-77.23252869,4.04296875
-57.25773621,3.95507813
-64.53056335,3.86718750
-71.74745178,3.77929688
-71.92359161,3.69140625
-62.82389450,3.60351563
-59.78953934,3.51562500
-76.76036835,3.42773438
-70.14415741,3.33984375
-73.54863739,3.25195313
-61.89480591,3.16406250
-70.31250000,3.07617188
-63.00403214,2.98828125
-75.24881744,2.90039063
-73.42575073,2.81250000
-59.46591949,2.72460938
-85.41362762,2.63671875
-61.89480591,2.54882813
-79.10947418,2.46093750
-68.34418488,2.37304688
-75.44259644,2.28515625
-71.57216644,2.19726563
-73.48714447,2.10937500
-76.96202087,2.02148438
-78.82567596,1.93359375
-70.36879730,1.84570313
-68.39737701,1.75781250
-75.57233429,1.66992188
-78.89643097,1.58203125
-71.68892670,1.49414063
-71.74745178,1.40625000
-78.61415100,1.31835938
-79.32366180,1.23046875
-73.36445618,1.14257813
-68.34418488,1.05468750
-87.27967072,0.96679688
-73.85766602,0.87890625
-78.89643097,0.79101563
-78.89643097,0.70312500
-79.25214386,0.61523438
-78.61415100,0.52734375
-73.67194366,0.43945313
-82.99398041,0.35156250
-78.89643097,0.26367188
-78.82567596,0.17578125
-73.67194366,0.08789063
-78.96732330,0.00000000
-85.33070374,-0.08789063
-78.75504303,-0.17578125
-80.93059540,-0.26367188
-78.82567596,-0.35156250
-78.82567596,-0.43945313
-85.41362762,-0.52734375
-78.89643097,-0.61523438
-70.25629425,-0.70312500
-90.05187225,-0.79101563
-79.10947418,-0.87890625
-85.00061035,-0.96679688
-81.15477753,-1.05468750
-78.82567596,-1.14257813
-85.66337585,-1.23046875
-80.55969238,-1.31835938
-71.86477661,-1.40625000
-87.62774658,-1.49414063
-96.05532837,-1.58203125
-80.70764160,-1.66992188
-81.15477753,-1.75781250
-78.54389954,-1.84570313
-87.71520233,-1.93359375
-85.41362762,-2.02148438
-79.03833771,-2.10937500
-85.33070374,-2.19726563
-83.30864716,-2.28515625
-85.33070374,-2.37304688
-78.89643097,-2.46093750
-87.36643219,-2.54882813
-81.00518799,-2.63671875
-85.49671173,-2.72460938
-85.33070374,-2.81250000
-90.42245483,-2.90039063
-80.85614014,-2.98828125
-79.03833771,-3.07617188
-92.22521210,-3.16406250
-81.38021088,-3.25195313
-87.19308472,-3.33984375
-79.46710968,-3.42773438
-87.62774658,-3.51562500
-89.59288788,-3.60351563
-85.57996368,-3.69140625
-78.96732330,-3.77929688
-87.54046631,-3.86718750
-95.74142456,-3.95507813
-81.00518799,-4.04296875
-85.24793243,-4.13085938
-81.07991028,-4.21875000
-87.71520233,-4.30664063
-85.16533661,-4.39453125
-80.93059540,-4.48242188
-79.25214386,-4.57031250
-87.71520233,-4.65820313
-92.90763855,-4.74609375
-82.83753204,-4.83398438
-87.62774658,-4.92187500
-87.89061737,-5.00976563
-95.74142456,-5.09765625
-81.07991028,-5.18554688
-78.75504303,-5.27343750
-85.08289337,-5.36132813
-81.07991028,-5.44921875
-95.63723755,-5.53710938
-81.00518799,-5.62500000
-90.05187225,-5.71289063
-79.10947418,-5.80078125
-92.41915894,-5.88867188
-88.15509033,-5.97656250
-87.36643219,-6.06445313
-90.23677826,-6.15234375
-78.82567596,-6.24023438
-85.33070374,-6.32812500
-90.60889435,-6.41601563
-92.51644897,-6.50390625
-83.15101624,-6.59179688
-87.71520233,-6.67968750
-85.57996368,-6.76757813
-80.70764160,-6.85546875
-98.86459351,-6.94335938
-78.75504303,-7.03125000
-78.82567596,-7.11914063
-99.19934845,-7.20703125
-78.68453217,-7.29492188
-87.54046631,-7.38281250
-96.26573944,-7.47070313
-90.32952118,-7.55859375
-78.47377014,-7.64648438
-88.24359894,-7.73437500
-85.00061035,-7.82226563
-98.86459351,-7.91015625
-81.07991028,-7.99804688
-85.08289337,-8.08593750
-87.45336151,-8.17382813
-87.54046631,-8.26171875
-79.10947418,-8.34960938
-90.23677826,-8.43750000
-98.97592926,-8.52539063
-70.08821869,-8.61328125
-98.97592926,-8.70117188
-87.71520233,-8.78906250
-78.89643097,-8.87695313
-92.71163177,-8.96484375
-87.45336151,-9.05273438
-92.80953217,-9.14062500
-81.00518799,-9.22851563
-98.75350952,-9.31640625
-87.71520233,-9.40429688
-80.70764160,-9.49218750
-85.83068848,-9.58007813
-87.36643219,-9.66796875
-78.96732330,-9.75585938
-87.62774658,-9.84375000
-98.64267731,-9.93164063
-73.36445618,-10.01953125
-93.30214691,-10.10742188
-95.63723755,-10.19531250
-90.05187225,-10.28320313
-80.70764160,-10.37109375
-95.84583282,-10.45898438
-75.24881744,-10.54687500
-95.74142456,-10.63476563
-85.08289337,-10.72265625
-87.62774658,-10.81054688
-88.15509033,-10.89843750
-82.91567993,-10.98632813
-93.20320892,-11.07421875
-87.36643219,-11.16210938
-87.71520233,-11.25000000
-81.00518799,-11.33789063
-81.00518799,-11.42578125
-74.92807007,-11.51367188
-98.64267731,-11.60156250
-73.73374939,-11.68945313
-108.10654449,-11.77734375
-81.00518799,-11.86523438
-95.53328705,-11.95312500
-71.74745178,-12.04101563
-101.96128082,-12.12890625
-78.96732330,-12.21679688
-103.27922821,-12.30468750
-83.30864716,-12.39257813
-80.93059540,-12.48046875
-93.80002594,-12.56835938
-82.75952911,-12.65625000
-77.02947235,-12.74414063
-78.75504303,-12.83203125
-93.80002594,-12.91992188
-80.33878326,-13.00781250
-80.85614014,-13.09570313
-96.47708130,-13.18359375
-82.21761322,-13.27148438
-78.96732330,-13.35937500
-80.33878326,-13.44726563
-93.80002594,-13.53515625
-78.89643097,-13.62304688
-84.34800720,-13.71093750
-75.83315277,-13.79882813
-85.74694824,-13.88671875
-87.45336151,-13.97460938
-80.55969238,-14.06250000
-79.03833771,-14.15039063
-78.89643097,-14.23828125
-85.74694824,-14.32617188
-87.54046631,-14.41406250
-85.66337585,-14.50195313
-73.30326843,-14.58984375
-87.54046631,-14.67773438
-78.54389954,-14.76562500
-73.36445618,-14.85351563
-96.58310699,-14.94140625
-78.68453217,-15.02929688
-73.30326843,-15.11718750
-85.91458893,-15.20507813
-72.99886322,-15.29296875
-78.96732330,-15.38085938
-85.99865723,-15.46875000
-78.33388519,-15.55664063
-79.10947418,-15.64453125
-73.18120575,-15.73242188
-79.18074799,-15.82031250
-71.74745178,-15.90820313
-84.91847992,-15.99609375
-73.67194366,-16.08398438
-78.61415100,-16.17187500
-77.64189148,-16.25976563
-78.89643097,-16.34765625
-78.96732330,-16.43554688
-78.54389954,-16.52343750
-68.13226318,-16.61132813
-74.42050934,-16.69921875
-74.61003876,-16.78710938
-85.08289337,-16.87500000
-73.79565430,-16.96289063
-72.87779999,-17.05078125
-71.68892670,-17.13867188
-74.54675293,-17.22656250
-74.48358154,-17.31445313
-78.89643097,-17.40234375
-70.53821564,-17.49023438
-68.13226318,-17.57812500
-83.54622650,-17.66601563
-73.24218750,-17.75390625
-72.93827820,-17.84179688
-67.04090881,-17.92968750
-75.83315277,-18.01757813
-73.24218750,-18.10546875
-71.80606842,-18.19335938
-66.83697510,-18.28125000
-65.68806458,-18.36914063
-83.78515625,-18.45703125
-66.83697510,-18.54492188
-70.82241821,-18.63281250
-77.09704590,-18.72070313
-61.76431656,-18.80859375
-72.81742096,-18.89648438
-64.72063446,-18.98437500
-66.98980713,-19.07226563
-83.38768768,-19.16015625
-67.14333344,-19.24804688
-60.73989487,-19.33593750
-65.73719025,-19.42382813
-70.48165894,-19.51171875
-63.64273834,-19.59960938
-70.42518616,-19.68750000
-66.83697510,-19.77539063
-63.82761383,-19.86328125
-71.80606842,-19.95117188
-57.18323135,-20.03906250
-66.93878937,-20.12695313
-64.72063446,-20.21484375
-66.78618622,-20.30273438
-65.05597687,-20.39062500
-56.81359100,-20.47851563
-65.73719025,-20.56640625
-65.24916077,-20.65429688
-65.15242767,-20.74218750
-54.62437820,-20.83007813
-68.39737701,-20.91796875
-57.29505920,-21.00585938
-58.86846924,-21.09375000
-60.65605545,-21.18164063
-61.59118652,-21.26953125
-57.14605331,-21.35742188
-59.74889374,-21.44531250
-53.46145248,-21.53320313
-59.70830536,-21.62109375
-61.80775452,-21.70898438
-52.50335693,-21.79687500
-58.94743729,-21.88476563
-57.52004242,-21.97265625
-56.34014511,-22.06054688
-53.17037201,-22.14843750
-52.53474045,-22.23632813
-52.59762192,-22.32421875
-55.98129272,-22.41210938
-49.59967422,-22.50000000
-55.94565582,-22.58789063
-49.62768173,-22.67578125
-48.77393341,-22.76367188
-47.00033188,-22.85156250
-51.97553253,-22.93945313
-48.02766418,-23.02734375
-45.44499588,-23.11523438
-52.16060638,-23.20312500
-46.16104507,-23.29101563
-44.36679840,-23.37890625
-43.57492447,-23.46679688
-46.33137894,-23.55468750
-41.59518433,-23.64257813
-49.32133865,-23.73046875
-37.59222412,-23.81835938
-39.50140381,-23.90625000
-44.09965897,-23.99414063
-37.30501938,-24.08203125
-41.59518433,-24.16992188
-39.43051910,-24.25781250
-32.85630798,-24.34570313
-37.64052200,-24.43359375
-32.85630798,-24.52148438
-31.60396385,-24.60937500
-35.82984924,-24.69726563
-30.39094925,-24.78515625
-31.52461433,-24.87304688
-25.44604111,-24.96093750
-30.39094925,-25.04882813
-25.44604111,-25.13671875
-24.67451477,-25.22460938
-23.92232513,-25.31250000
-21.32232475,-25.40039063
-19.74183083,-25.48828125
-16.11193848,-25.57617188
-15.46553230,-25.66406250
-11.27815056,-25.75195313
-8.49020767,-25.83984375
2.47600150,-25.75195313
12.19179153,-25.66406250
15.78212070,-25.57617188
17.95151711,-25.48828125
18.36794662,-25.40039063
21.33785629,-25.31250000
24.66066933,-25.22460938
25.46078300,-25.13671875
24.64683914,-25.04882813
28.22434998,-24.96093750
28.17910385,-24.87304688
35.87372589,-24.78515625
29.22867393,-24.69726563
31.66088867,-24.60937500
34.29209137,-24.52148438
37.57615280,-24.43359375
37.60831070,-24.34570313
32.89319611,-24.25781250
41.59518433,-24.16992188
39.44821548,-24.08203125
49.23844528,-23.99414063
34.39946365,-23.90625000
50.77447891,-23.81835938
42.64464951,-23.73046875
41.59518433,-23.64257813
41.55585098,-23.55468750
46.40476608,-23.46679688
46.45381927,-23.37890625
52.59762192,-23.29101563
46.40476608,-23.20312500
52.88244629,-23.11523438
48.39792252,-23.02734375
50.19453430,-22.93945313
49.40451050,-22.85156250
48.45128250,-22.76367188
57.59542847,-22.67578125
46.38027573,-22.58789063
60.73989487,-22.50000000
58.59375000,-22.41210938
50.74516296,-22.32421875
60.73989487,-22.23632813
56.48497772,-22.14843750
46.35581589,-22.06054688
71.74745178,-21.97265625
59.62728882,-21.88476563
56.44869995,-21.79687500
60.65605545,-21.70898438
65.78639221,-21.62109375
57.59542847,-21.53320313
52.59762192,-21.44531250
70.08821869,-21.35742188
63.18520737,-21.26953125
65.78639221,-21.18164063
61.98210526,-21.09375000
61.76431656,-21.00585938
71.74745178,-20.91796875
61.89480591,-20.83007813
64.57797241,-20.74218750
63.23066711,-20.65429688
62.82389450,-20.56640625
72.15979004,-20.47851563
70.25629425,-20.39062500
63.04922867,-20.30273438
70.03237152,-20.21484375
70.14415741,-20.12695313
66.08317566,-20.03906250
68.50399780,-19.95117188
70.14415741,-19.86328125
71.63050079,-19.77539063
71.86477661,-19.68750000
71.57216644,-19.59960938
70.42518616,-19.51171875
78.96732330,-19.42382813
65.49227142,-19.33593750
67.45251465,-19.24804688
71.51393127,-19.16015625
90.23677826,-19.07226563
63.18520737,-18.98437500
78.89643097,-18.89648438
73.61023712,-18.80859375
76.82746887,-18.72070313
79.10947418,-18.63281250
68.39737701,-18.54492188
75.37789154,-18.45703125
79.03833771,-18.36914063
78.75504303,-18.28125000
77.23252869,-18.19335938
73.42575073,-18.10546875
85.49671173,-18.01757813
78.61415100,-17.92968750
73.48714447,-17.84179688
85.24793243,-17.75390625
81.00518799,-17.66601563
78.96732330,-17.57812500
71.74745178,-17.49023438
85.33070374,-17.40234375
85.16533661,-17.31445313
75.57233429,-17.22656250
85.33070374,-17.13867188
73.36445618,-17.05078125
78.96732330,-16.96289063
